Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Skill_Retention_Score,Major_FreqEnc,Prompt_Engineering_Skill_Advanced,Prompt_Engineering_Skill_Beginner,Prompt_Engineering_Skill_Intermediate,Institutional_Policy_Actively_Encouraged,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban,Burnout_Risk_Level_High,Burnout_Risk_Level_Low,Burnout_Risk_Level_Medium
0.25,0.75,0.2976909413854351,0.11025000000000001,1.0,0.25,0.0,0.2573149741824441,0.2222222222222222,0.2222222222222222,0.3603452140775611,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.7612788632326819,0.52725,0.25,0.25,1.0,0.04331612162937464,0.5555555555555556,0.4444444444444445,0.556377493835463,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.5,0.5271758436944936,0.1125,0.0,0.0,1.0,0.3577165806081469,0.1111111111111111,0.6666666666666665,0.6422326832548756,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.7914742451154528,0.043750000000000004,0.25,0.5,1.0,0.22203098106712565,0.2222222222222222,0.0,0.6507509527011881,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.517229129662522,0.10675,0.5,0.0,0.0,0.3029259896729776,0.1111111111111111,0.4444444444444445,0.707464694014795,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,1.0,0.7936056838365895,0.024,1.0,0.0,1.0,0.6993689041881813,0.2222222222222222,0.3333333333333333,0.7905178211163417,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.8298401420959147,0.11599999999999999,0.75,0.5,0.0,0.3310384394721744,0.2222222222222222,0.7777777777777777,0.9651423447657477,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.75,0.7293072824156304,0.06899999999999999,0.75,0.5,1.0,0.13453815261044177,0.2222222222222222,0.7777777777777777,0.7341403272808787,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.25,0.8426287744227352,0.49775,0.0,0.0,1.0,0.12966150315547903,0.5555555555555556,0.3333333333333333,0.7985877605917956,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25,0.928241563055062,0.26625000000000004,0.75,0.25,0.0,0.027538726333907054,0.4444444444444445,0.5555555555555556,0.7858103564223269,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.75,0.7769094138543515,0.12225,0.0,0.5,0.0,0.2438324727481354,0.1111111111111111,0.2222222222222222,0.7845774490024658,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.816696269982238,0.013500000000000002,0.5,1.0,1.0,0.2432587492828457,0.1111111111111111,0.7777777777777777,0.738399462004035,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.7161634103019536,0.5357500000000001,0.0,0.5,1.0,0.07372346528973034,0.3333333333333333,0.2222222222222222,0.7627213629231114,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.8884547069271758,0.25375000000000003,0.75,0.5,0.0,0.17498565691336773,0.1111111111111111,0.4444444444444445,0.777067921990585,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.4635879218472468,0.2905,0.25,0.75,1.0,0.19219736087205966,0.3333333333333333,0.2222222222222222,0.8110289172831204,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.0,0.633747779751332,0.24175000000000002,0.75,0.75,0.0,0.0,0.4444444444444445,0.5555555555555556,0.7790854068594487,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.803197158081705,0.11950000000000001,0.5,0.75,0.0,0.25702811244979923,0.4444444444444445,1.0,0.9388029589778077,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.25,0.7101243339253995,0.378,1.0,0.75,1.0,0.1440045897877223,0.3333333333333333,0.3333333333333333,0.6035642232683255,0.4449923296077143,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,1.0,0.5079928952042627,0.169,0.0,1.0,0.0,0.4219736087205967,0.4444444444444445,0.6666666666666665,0.7939923783904955,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.0,0.7730017761989341,0.06625,0.25,0.75,0.0,0.574584050487665,0.1111111111111111,0.2222222222222222,1.0,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.25,0.49058614564831254,0.1795,0.75,0.25,1.0,0.1812966150315548,0.1111111111111111,0.3333333333333333,0.6862811028917284,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.5,0.8902309058614564,0.0325,1.0,1.0,1.0,0.1721170395869191,0.3333333333333333,0.2222222222222222,0.6664425016812374,0.7237563006793777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.5424511545293071,0.23825,0.25,1.0,0.0,0.18330464716006883,0.3333333333333333,0.4444444444444445,0.7821116341627439,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.75,0.7747779751332147,0.10149999999999999,0.0,0.5,1.0,0.3479632816982215,0.2222222222222222,0.3333333333333333,0.7258462228199957,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.0,0.8543516873889874,0.39775000000000005,0.0,0.5,0.0,0.14027538726333905,0.5555555555555556,0.5555555555555556,0.7844653665097512,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.75,0.8383658969804617,0.17600000000000002,0.0,0.5,0.0,0.2002294893861159,0.1111111111111111,0.4444444444444445,0.735597399686169,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.5,0.6454706927175842,0.5172500000000001,1.0,0.75,1.0,0.3462421113023523,0.7777777777777777,0.6666666666666665,0.7799820668011658,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.7566607460035524,0.0855,0.25,0.75,0.0,0.3384968445209409,0.3333333333333333,0.7777777777777777,0.846446984980946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.75,0.9385435168738898,0.18700000000000003,0.5,0.0,1.0,0.13884107860011474,0.5555555555555556,1.0,0.7128446536650975,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.6603907637655415,0.27599999999999997,1.0,0.0,1.0,0.408491107286288,0.4444444444444445,0.5555555555555556,0.5508854516924456,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.9701598579040851,0.13725,0.25,0.5,0.0,0.3393574297188755,0.1111111111111111,0.2222222222222222,0.8986774265859672,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.25,0.878152753108348,0.66625,0.5,0.5,0.0,0.5263912794033276,0.7777777777777777,0.1111111111111111,0.6401031158932975,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.66145648312611,0.0955,0.25,0.5,1.0,0.32960413080895007,0.1111111111111111,0.6666666666666665,0.7943286258686394,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.0,0.8039076376554173,0.27825000000000005,0.5,0.25,1.0,0.23379231210556511,0.3333333333333333,0.7777777777777777,0.46973772696704774,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.25,0.9275310834813497,0.05275,0.0,0.5,0.0,0.31755593803786575,0.3333333333333333,0.4444444444444445,0.5750952701188076,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.5,0.656127886323268,0.06999999999999999,0.75,0.25,0.0,0.5415949512335054,0.0,0.3333333333333333,0.7986998430845104,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.44937833037300173,0.01825,0.5,0.5,0.0,0.45524956970740105,0.0,0.2222222222222222,0.3853396099529254,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,1.0,0.7495559502664297,0.15475000000000003,0.5,0.75,0.0,0.4300057372346529,0.2222222222222222,0.7777777777777777,0.5165882089217664,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,1.0,0.9360568383658969,1.0,0.75,0.0,1.0,0.07946069994262767,0.6666666666666665,0.4444444444444445,0.6119704102219233,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.7928952042628772,0.10825000000000001,0.75,0.25,0.0,0.016351118760757316,0.1111111111111111,0.4444444444444445,0.6671149966375253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.7094138543516872,0.0485,0.25,0.25,1.0,0.17154331612162937,0.1111111111111111,0.4444444444444445,0.9129119031607265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,1.0,0.8298401420959147,0.01475,0.5,0.5,0.0,0.09466437177280551,0.1111111111111111,0.4444444444444445,0.5739744451916611,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.5,0.6220248667850798,0.15725,0.75,0.5,1.0,0.1514629948364888,0.2222222222222222,0.3333333333333333,0.6847119479937235,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.0,0.6188277087033747,0.20800000000000002,0.75,0.0,0.0,0.3674698795180723,0.0,0.0,0.6049092131809012,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5,0.8063943161634102,0.49275,0.25,0.75,0.0,0.13970166379804935,0.4444444444444445,0.3333333333333333,0.8342299932750504,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.75,0.6632326820603907,0.502,0.25,0.25,0.0,0.12019506597819851,0.6666666666666665,0.8888888888888888,0.5956063662855863,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.7733570159857901,0.8855000000000001,0.75,0.5,1.0,0.11101549053356283,0.6666666666666665,0.3333333333333333,0.6110737502802063,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.75,0.7129662522202485,0.3195,0.25,1.0,1.0,0.34222604704532417,0.4444444444444445,0.4444444444444445,0.5716207128446538,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.4817051509769094,0.20375000000000001,1.0,0.75,0.0,0.09036144578313254,0.2222222222222222,0.2222222222222222,0.9729881192557723,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25,0.49733570159857904,0.01175,0.25,0.5,1.0,0.36660929432013767,0.1111111111111111,0.0,0.7329074198610178,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.25,0.5879218472468914,0.50725,0.25,0.0,1.0,0.15605278255880667,0.6666666666666665,0.4444444444444445,0.45696032279757903,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.75,0.42557726465364104,0.48875,0.25,0.75,0.0,0.3161216293746414,0.2222222222222222,0.4444444444444445,0.735597399686169,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.772291296625222,0.12575,0.0,0.25,1.0,0.5524956970740104,0.0,0.0,0.9642456848240306,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25,0.8689165186500887,0.32825000000000004,0.5,1.0,0.0,0.31956397016637983,0.6666666666666665,0.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.25,0.5744227353463587,0.017499999999999998,0.0,0.5,1.0,0.3129661503155479,0.3333333333333333,0.5555555555555556,0.7927594709706345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.44937833037300173,0.15600000000000003,0.25,0.0,0.0,0.07946069994262767,0.1111111111111111,0.4444444444444445,0.6890831652095943,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.9328596802841918,0.43125,0.5,0.0,1.0,0.38181296615031557,0.4444444444444445,0.2222222222222222,0.6217215870880969,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,0.0,0.6806394316163409,0.46675000000000005,1.0,0.5,0.0,0.36804360298336203,0.5555555555555556,0.5555555555555556,0.7238287379511321,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.0,0.8397868561278863,0.29900000000000004,0.5,0.0,0.0,0.29690189328743544,0.4444444444444445,0.5555555555555556,0.6399910334005828,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.8206039076376552,0.1125,0.5,0.5,0.0,0.4133677567412507,0.4444444444444445,0.3333333333333333,0.9456399910334008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.25,0.5,0.7818827708703373,0.11025000000000001,0.5,0.5,0.0,0.3528399311531842,0.2222222222222222,0.6666666666666665,0.8227975790181574,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.6319715808170514,0.016,0.5,0.5,0.0,0.26792885829030405,0.0,0.0,0.720466263169693,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.0,0.9385435168738898,0.4917500000000001,0.75,0.5,1.0,0.0,0.6666666666666665,0.4444444444444445,0.9325263393857881,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.2912966252220249,0.144,0.25,0.5,0.0,0.38209982788296043,0.2222222222222222,0.2222222222222222,0.6699170589553912,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,1.0,0.7833037300177619,0.2505,0.75,0.0,1.0,0.23694779116465864,0.0,0.2222222222222222,0.7508406186953598,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.4788632326820604,0.15425,0.0,0.5,1.0,0.48938611589214,0.3333333333333333,0.1111111111111111,0.6980497646267654,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.75,0.7815275310834813,0.08775,0.5,1.0,0.0,0.48078026391279405,0.4444444444444445,0.1111111111111111,0.7632817753866846,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.6589698046181169,0.64025,0.0,0.75,1.0,0.0,0.7777777777777777,0.4444444444444445,0.5921318090114325,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.6973357015985788,0.19775,0.25,0.25,1.0,0.2713711990820425,0.0,0.0,0.6179107823357991,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.5,0.9108348134991118,0.55,0.0,0.5,0.0,0.5487664945496271,0.5555555555555556,0.4444444444444445,0.7065680340730778,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,1.0,0.6131438721136766,0.027500000000000004,0.75,0.5,1.0,0.25502008032128515,0.3333333333333333,0.0,0.695359784801614,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,0.75,0.4689165186500888,0.052000000000000005,0.5,0.5,0.0,0.3602983362019507,0.1111111111111111,0.1111111111111111,0.7131809011432414,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.0,0.6216696269982236,0.013750000000000002,0.75,0.75,1.0,0.26649454962707975,0.1111111111111111,0.0,0.6438018381528805,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.656127886323268,0.1515,0.0,0.5,0.0,0.47791164658634544,0.3333333333333333,0.1111111111111111,0.673391616229545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.5943161634103018,0.119,0.25,0.5,0.0,0.37837062535857713,0.3333333333333333,0.5555555555555556,0.6488455503250393,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.75,0.7484902309058614,0.48324999999999996,0.5,0.5,0.0,0.21026965002868617,0.4444444444444445,1.0,0.8300829410446089,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.75,0.883836589698046,0.16100000000000003,0.0,0.75,0.0,0.3614457831325301,0.4444444444444445,0.2222222222222222,0.5930284689531495,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,1.0,0.8355239786856126,0.34550000000000003,1.0,0.75,0.0,0.3413654618473896,0.3333333333333333,0.8888888888888888,0.7085855189419413,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.75,0.5,0.4678507992895204,0.08000000000000002,1.0,0.75,0.0,0.3582903040734366,0.2222222222222222,0.2222222222222222,0.7144138085631024,0.05950032873109801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.5257548845470692,0.008749999999999999,0.25,0.5,0.0,0.31640849110728625,0.3333333333333333,0.8888888888888888,0.7409773593364717,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.75,0.7044404973357015,0.37325,1.0,0.5,0.0,0.23264486517498562,0.4444444444444445,0.1111111111111111,0.6810132257341405,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.7992895204262875,0.20625000000000002,0.25,0.5,0.0,0.061962134251290886,0.3333333333333333,0.6666666666666665,0.7200179331988343,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.75,0.40746003552397864,0.1545,0.0,0.25,0.0,0.4245553643144005,0.2222222222222222,0.3333333333333333,0.6063662855861914,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25,0.9154529307282413,0.16125,0.25,1.0,0.0,0.23866896156052786,0.1111111111111111,0.5555555555555556,0.884218785025779,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.25,0.9207815275310833,0.20675,0.0,0.5,0.0,0.4721744119334481,0.3333333333333333,0.0,0.895987446760816,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.25,0.6927175843694493,0.546,1.0,0.5,0.0,0.33964429145152036,0.4444444444444445,0.6666666666666665,0.6336023313158485,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.75,1.0,0.7300177619893427,0.08325,1.0,0.75,1.0,0.08864027538726335,0.4444444444444445,0.0,0.4567361578121498,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,1.0,0.8490230905861456,0.026500000000000003,0.5,0.75,0.0,0.19391853126792885,0.1111111111111111,0.2222222222222222,0.7600313830979601,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.861811722912966,0.08275,0.25,0.25,0.0,0.4348823866896156,0.3333333333333333,0.1111111111111111,0.8235821564671599,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.0,0.40994671403197164,0.049,1.0,0.25,0.0,0.34911072862880094,0.0,0.0,0.6782111634162745,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.7705150976909412,0.09925,0.25,1.0,0.0,0.2917383820998279,0.0,0.5555555555555556,0.729432862586864,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.75,0.9495559502664297,0.31375000000000003,0.5,0.5,0.0,0.33620195065978203,0.5555555555555556,0.6666666666666665,0.902488231338265,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.6884547069271756,0.277,0.0,0.0,1.0,0.4902467010900746,0.4444444444444445,0.2222222222222222,0.4346559067473661,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.25,0.8465364120781524,0.05625,1.0,0.25,0.0,0.3663224325874928,0.2222222222222222,0.5555555555555556,0.6932302174400359,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.5,0.634103019538188,0.57725,1.0,0.75,1.0,0.26247848537005164,0.4444444444444445,0.4444444444444445,0.8224613315400134,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,0.883836589698046,0.18325000000000002,0.0,0.25,1.0,0.4024670109007458,0.1111111111111111,0.2222222222222222,0.7032055592916386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.6799289520426286,0.862,0.25,0.0,0.0,0.0,1.0,1.0,0.635283568706568,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,0.9030195381882768,0.00075,0.25,0.5,0.0,0.434021801491681,0.2222222222222222,0.5555555555555556,0.851714862138534,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.25,0.9321492007104795,0.16375,0.0,0.5,0.0,0.5249569707401033,0.3333333333333333,0.1111111111111111,0.8726742882761713,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.5,0.8575488454706925,0.17575000000000002,0.75,0.0,0.0,0.3244406196213425,0.0,0.4444444444444445,0.9307330195023538,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.4309058614564831,0.00025,0.25,0.5,0.0,0.2971887550200803,0.2222222222222222,0.2222222222222222,0.5112082492714638,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.7619893428063942,0.09625,1.0,0.5,1.0,0.2773952954675846,0.3333333333333333,0.0,0.6989464245684824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.75,0.8820603907637654,0.07025,0.75,0.0,0.0,0.2065404475043029,0.0,0.4444444444444445,0.7130688186505268,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.75,1.0,0.6920071047957368,0.08075,0.75,0.5,1.0,0.33620195065978203,0.0,0.7777777777777777,0.6439139206455953,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.8298401420959147,0.083,0.75,0.25,0.0,0.4951233505450373,0.0,0.4444444444444445,0.6593813046402153,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.75,0.9381882770870336,0.013500000000000002,0.0,0.75,0.0,0.31411359724612736,0.1111111111111111,0.4444444444444445,0.7525218560860795,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.7037300177619892,0.14475000000000002,0.25,0.5,0.0,0.2243258749282846,0.3333333333333333,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.6632326820603907,0.14375000000000002,0.5,0.0,0.0,0.31526104417670686,0.3333333333333333,0.4444444444444445,0.8880295897780768,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.6941385435168737,1.0,0.25,0.5,1.0,0.168100975329891,0.4444444444444445,0.2222222222222222,0.6458193230217442,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.5,0.5175843694493782,0.458,1.0,0.25,1.0,0.0,0.4444444444444445,0.0,0.480833893745797,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.0,0.47602131438721135,0.12675,1.0,0.25,1.0,0.48307515777395293,0.1111111111111111,0.3333333333333333,0.7613763730105357,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5,0.8216696269982235,0.1155,0.25,0.25,1.0,0.22346528973034996,0.3333333333333333,0.2222222222222222,0.7712396323694239,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.5985790408525753,0.94675,1.0,0.5,1.0,0.057946069994262765,0.8888888888888888,0.4444444444444445,0.6791078233579916,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.25,0.816696269982238,0.020000000000000004,0.75,0.25,1.0,0.31554790590935167,0.3333333333333333,0.2222222222222222,0.8946424568482403,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.8635879218472466,0.12150000000000001,0.0,0.5,1.0,0.2619047619047619,0.1111111111111111,0.6666666666666665,0.6260928043039677,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5,0.95595026642984,0.05600000000000001,0.0,0.25,0.0,0.0,0.1111111111111111,0.4444444444444445,0.5496525442725847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.5,0.727886323268206,0.074,0.0,0.25,0.0,0.38267355134825015,0.1111111111111111,0.2222222222222222,0.814279309571845,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.0,0.7630550621669625,0.1605,0.5,0.25,1.0,0.36316695352839934,0.0,0.0,0.6070387805424793,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5,0.7481349911190052,0.69475,0.25,0.5,0.0,0.33562822719449226,0.5555555555555556,0.6666666666666665,0.5122169917058955,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.0,0.5353463587921847,0.23825,0.25,0.0,0.0,0.4168100975329891,0.4444444444444445,0.3333333333333333,0.9782559964133604,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.6692717584369448,0.013250000000000001,1.0,1.0,0.0,0.05565117613310384,0.0,0.6666666666666665,0.6500784577449003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.6948490230905859,0.11775000000000001,0.0,0.75,1.0,0.1259323006310958,0.1111111111111111,0.6666666666666665,0.7347007397444519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
